"SequenceNumber","Location_type","lon_WGS84","lat_WGS84"
"DU0399",3,-113.690872353,44.5320864108
"DU0400",0,-113.675451934,44.5334465025
"DU0401",3,-113.713962857,44.5205563415
"DU0402",0,-113.704952461,44.5095464803
"DU0403",0,-113.617450347,44.53764685389999
"DU0404",0,-113.517947489,44.5345475285
"DU0405",0,-113.473845773,44.4979480799
"DU0406",0,-113.436544783,44.50314828579999
"DU0407",0,-113.417644183,44.498148445
"DU0408",0,-113.399973209,44.46081883079999
"DU0409",0,-113.409643784,44.48454859549999
"DU0410",3,-113.427983802,44.44504876369999
"DU0411",3,-113.400572998,44.4428889579
"DU0412",0,-113.402643127,44.4484489037
"DU0413",0,-113.452144687,44.46094849
"DU0414",0,-113.432444076,44.4567486491
"DU0415",0,-113.357440908,44.3740497469
"DU0416",0,-113.616049296,44.4587474342
"DU0417",0,-113.608728899,44.44388759109999
"DU0418",0,-113.952158356,44.4256454599
"DU0419",0,-113.906356843,44.4084458916
"DU0420",0,-113.954658014,44.39374568109999
"DU0421",0,-113.979957356,44.28734632139999
"DU0422",0,-113.814951756,44.21204799629999
"DU0423",0,-113.823851388,44.163448321
"DU0424",0,-113.828251332,44.1492484049
"DU0425",0,-113.755448362,44.07594947139999
"DU0426",0,-113.765148565,44.07044945249999
"DU0427",0,-113.741547755,44.05874970199999
"DU0428",0,-113.754078019,44.0517896767
"DU0429",0,-113.729947318,44.04984985039999
"DU0430",0,-113.76352819,44.044289676
"DU0431",0,-113.744917664,44.04401979999999
"DU0432",0,-113.757647945,44.0379497663
"DU0433",0,-113.664074996,44.0120705898
"DU0434",0,-113.657444755,44.0076506693
"DU0435",0,-113.542943219,44.1417503307
"DU0436",0,-113.522142085,44.0979508157
"DU0437",0,-113.499041311,44.0879510461
"DU0438",0,-113.512140758,44.01405156129999
"DU0439",0,-113.228537197,44.3690506181
"DU0440",0,-113.198835795,44.3242511455
"DU0441",0,-113.210735911,44.3065512026
"DU0442",0,-113.21013574,44.2942512998
"DU0443",0,-113.228236134,44.28485125469999
"DU0444",0,-113.316538873,44.30425053699999
"DU0445",0,-113.173834264,44.2581518089
"DU0446",3,-113.237445885,44.2440115083
"DU0447",0,-113.26412657,44.238481379
"DU0448",0,-113.253536167,44.2301515116
"DU0449",0,-113.186834368,44.2370518876
"DU0450",0,-113.161033678,44.2401520295
"DU0451",3,-113.182663762,44.1977322192
"DU0452",0,-113.167633271,44.1923523577
"DU0453",0,-113.197633928,44.17705228459999
"DU0454",0,-113.148232282,44.156752761
"DU0455",0,-113.031829773,44.2198530138
"DU0456",0,-113.016828971,44.189253347
"DU0457",0,-113.011328816,44.189253382
"DU0458",0,-113.010428182,44.139853775
"DU0459",0,-112.974927043,44.1287540887
"DU0460",0,-113.018227381,44.0565543892
"DU0461",0,-113.030597479,44.0360644759
"DU0462",0,-113.068408472,44.03011428329999
"DU0463",0,-113.073228809,44.0465541194
"DU0464",0,-113.087918768,44.00934432779999
"DU0465",0,-113.069138164,44.00323449739999
"DU0466",0,-113.026527234,44.02545458789999
"DU0467",0,-113.019736973,44.01974467749999
"DU0468",0,-113.016026847,44.0179547156
"DU0469",3,-113.023327034,44.01642468159999
"DU0470",0,-113.024627411,44.0442544477
"DU0471",0,-113.01212659,44.0059548381
"DU0472",0,-112.940124706,44.0179551977
"DU0473",0,-112.896328077,44.3931525704
"DU0474",0,-112.966329996,44.3876521641
"DU0475",0,-112.971030012,44.3781522044
"DU0476",0,-112.969329905,44.37345225009999
"DU0477",0,-112.970239958,44.3756322281
"DU0478",0,-112.972049974,44.3728222373
"DU0479",3,-112.975450055,44.3715222253
"DU0480",3,-113.003250785,44.3668620821
"DU0481",0,-112.995700584,44.3678921227
"DU0482",0,-112.97763003,44.36455226309999
"DU0483",0,-112.968579829,44.3690922872
"DU0484",0,-112.964629579,44.35795239519999
"DU0485",0,-112.983170089,44.3566822862
"DU0486",0,-112.981550019,44.35469231139999
"DU0487",0,-112.968839545,44.34555246079999
"DU0488",0,-112.962129325,44.3431525216
"DU0489",0,-112.944928831,44.34265263509999
"DU0490",3,-112.882105793,44.2407838065
"DU0491",3,-112.893015897,44.224153865
"DU0492",0,-112.858224842,44.21845412979999
"DU0493",0,-112.867925073,44.2148540961
"DU0494",0,-112.867624932,44.2040541815
"DU0495",0,-112.856524495,44.1940543294
"DU0496",0,-112.865324658,44.18701432829999
"DU0497",3,-112.860224503,44.1861543673
"DU0498",0,-112.854024172,44.1734545055
"DU0499",0,-112.885724998,44.1676543498
"DU0500",0,-112.847313833,44.16126464329999
"DU0501",0,-112.847923775,44.1551546873
"DU0502",0,-112.855123958,44.153454655
"DU0503",0,-112.838273399,44.14666481499999
"DU0504",0,-112.846323627,44.1467547633
"DU0505",0,-112.84815362,44.1419147898
"DU0506",0,-112.843463484,44.1416748214
"DU0507",0,-112.847513568,44.1391248158
"DU0508",3,-112.845973438,44.1320548812
"DU0509",0,-112.839623188,44.1262549672
"DU0510",0,-112.85262343,44.1159549663
"DU0511",0,-112.822422606,44.1184551377
"DU0513",3,-112.816102353,44.1123852257
"DU0514",0,-112.779171288,44.1107154722
"DU0515",0,-112.780401206,44.1011155406
"DU0516",0,-112.796521593,44.0954554838
"DU0517",0,-112.791021377,44.09045555829999
"DU0518",0,-112.782351076,44.0858856494
"DU0519",0,-112.795401365,44.07927561979999
"DU0520",0,-112.784321059,44.07985568509999
"DU0521",3,-112.786430957,44.06654577819999
"DU0522",0,-112.793561096,44.06140577439999
"DU0523",0,-112.784560703,44.0499359233
"DU0524",0,-112.781020433,44.03595605819999
"DU0525",0,-112.784320419,44.0270561093
"DU0526",0,-112.767919875,44.0204562661
"DU0527",0,-112.775120068,44.019556228
"DU0528",0,-112.766519768,44.0148563203
"DU0529",3,-112.684112453,44.4262536755
"DU0530",3,-112.665441819,44.4179138543
"DU0531",0,-112.610720176,44.4109542505
"DU0532",3,-112.672381296,44.3592542416
"DU0533",0,-112.802124644,44.33175362519999
"DU0534",3,-112.708601471,44.289594534
"DU0535",0,-112.744622612,44.29925423349999
"DU0536",0,-112.740422456,44.2962542826
"DU0537",0,-112.731322201,44.2965543379
"DU0538",0,-112.699021151,44.28565462429999
"DU0539",0,-112.713221551,44.2854545361
"DU0540",0,-112.741322318,44.2829543775
"DU0541",0,-112.664919586,44.23675521129999
"DU0542",3,-112.847743459,44.1296848887
"DU0543",0,-112.463813486,44.2045567198
"DU0544",0,-112.492914296,44.2031565488
"DU0545",0,-112.471513671,44.2017566933
"DU0546",0,-112.52741498,44.1787565215
"DU0547",0,-112.551515288,44.1476566128
"DU0548",0,-112.552115181,44.1373566897
"DU0549",3,-112.549785097,44.1358867158
"DU0550",0,-112.563215462,44.1345566422
"DU0551",0,-112.546814967,44.1320567645
"DU0552",0,-112.534914633,44.1323568366
"DU0553",0,-112.560415326,44.12985669659999
"DU0554",0,-112.544014831,44.1273568189
"DU0555",0,-112.541813869,44.0526574254
"DU0556",0,-112.009903317,44.4348578213
"DU0557",0,-112.012403209,44.4198579139
"DU0558",0,-112.007603034,44.4167579658
"DU0559",0,-112.015103187,44.4115579572
"DU0560",0,-112.029303453,44.3998579545
"DU0561",0,-112.097105207,44.38455764779999
"DU0562",0,-112.127106015,44.3804574924
"DU0563",0,-112.105705406,44.38065762319999
"DU0564",0,-112.090704981,44.3809577136
"DU0565",0,-112.10070525,44.3795576621
"DU0566",0,-112.096504944,44.3640578015
"DU0567",0,-112.108805267,44.36175774239999
"DU0568",3,-112.263608725,44.2820173768
"DU0569",0,-113.508853029,44.98264458409999
"DU0570",0,-113.285459854,44.452069638
"DU0571",0,-113.333154507,44.7113575038
"DU0572",0,-113.323644209,44.7092375802
"DU0573",0,-113.266469053,44.4312599131
"DU0574",0,-112.870055343,44.2319839506
"DU0575",0,-112.848573543,44.1345948448
"DU0576",0,-112.845893408,44.1297548999
"DU0577",0,-112.867234731,44.18862430359999
"DU0578",0,-112.865124575,44.1807443783
"DU0579",0,-113.360493093,44.5398185183
"DU0580",0,-113.403716714,44.72691693789999
"DU0581",0,-113.408856909,44.73064687909999
"DU0582",0,-113.395426424,44.7227070205
"DU0583",0,-113.391906302,44.72096705529999
"DU0584",0,-113.390456247,44.71989707199999
"DU0585",0,-113.388146175,44.7194370902
"DU0586",0,-113.382726006,44.71826713359999
"DU0587",0,-113.379935915,44.71733715809999
"DU0588",0,-113.378145872,44.7179671655
"DU0589",0,-113.383375981,44.71489715209999
"DU0590",0,-113.273139506,44.45218971689999
"DU0591",0,-113.273029505,44.45237971629999
"DU0592",0,-113.272499502,44.45330971289999
"DU0593",0,-113.288280003,44.4575695797
"DU0594",3,-113.28671001,44.4616595601
"DU0595",0,-113.289800065,44.4590395591
"DU0596",0,-113.306240315,44.4419795771
"DU0597",0,-112.792661117,44.0651957497
"DU0598",0,-113.267539784,44.7796530640001
"DU0599",0,-113.309740874,44.47829929
"DU0600",0,-112.796571514,44.0888155363
"DU0601",0,-112.766170398,44.0677158966
"DU0602",3,-113.279629814,44.4620196033
"EC0001",3,-115.421099843,45.8634365928
"EC0002",3,-115.421649675,45.8509366479
"EC0003",0,-115.413319409,45.8489967169
"EC0004",0,-115.416119412,45.8437267218
"EC0005",0,-115.403919055,45.8431268121
"EC0006",3,-115.423319625,45.8442666676
"EC0007",0,-115.417759418,45.8409367233
"EC0008",3,-115.424829628,45.8414966699
"EC0009",3,-115.422209537,45.840386694
"EC0010",0,-115.415519305,45.8376267551
"EC0011",0,-115.411919203,45.8376267809
"EC0012",3,-115.414709233,45.83426677689999
"EC0013",0,-115.407929045,45.83462682379999
"EC0014",3,-115.410819167,45.8373267902
"EC0015",0,-115.413439113,45.8285668132
"EC0016",3,-115.431539744,45.83640664599999
"EC0017",0,-115.487221419,45.84232621789999
"EC0018",3,-115.468700632,45.8247064352
"EC0019",3,-115.492491312,45.8248262637
"EC0020",0,-115.497521443,45.8240262313
"EC0021",3,-115.462900447,45.82338648309999
"EC0022",3,-115.449710047,45.8217665856
"EC0023",3,-115.466360374,45.8116565147
"EC0024",3,-115.45943019,45.8126065599
"EC0025",3,-115.47169036,45.80039653079999
"EC0026",3,-115.467480232,45.7998565637
"EC0027",0,-115.483020589,45.7940264803
"EC0028",0,-115.495020902,45.7920264039
"EC0029",3,-115.482040449,45.7863865245
"EC0030",0,-115.484420478,45.78372652039999
"EC0031",3,-115.483792088,45.8944059974
"EC0032",0,-115.440819887,45.82812661889999
"EC0033",0,-115.440519839,45.825426634
"EC0034",0,-115.418919141,45.8198268158
"EC0035",0,-115.413318986,45.8201268545
"EC0036",3,-115.407848834,45.8204168923
"EC0037",0,-115.408318884,45.8228868771
"EC0038",0,-115.430519423,45.81652674839999
"EC0039",3,-115.412638861,45.8129468938
"EC0040",3,-115.430539358,45.8120467698
"EC0041",3,-115.369707685,45.8162171856
"EC0042",3,-115.391098197,45.80954706449999
"EC0043",3,-115.389428121,45.80760708579999
"EC0044",0,-115.393318187,45.8045270728
"EC0045",0,-115.408618639,45.8056269579
"EC0046",0,-115.414718785,45.8037269234
"EC0047",0,-115.411378678,45.8028869513
"EC0048",3,-115.406098421,45.7956570241
"EC0049",3,-115.404148366,45.7956570381
"EC0050",0,-115.355517374,45.8226272564
"EC0051",3,-115.369717507,45.8040772439
"EC0052",0,-115.36234717,45.79535733869999
"EC0053",3,-115.356546909,45.7888274118
"EC0054",0,-115.361117026,45.7879273835
"EC0055",0,-115.35721689,45.7862274197
"EC0056",0,-115.377717518,45.7892272585
"EC0057",3,-115.390667841,45.7860471813
"EC0058",3,-115.39367787,45.7821871785
"EC0059",3,-115.389427747,45.78204720959999
"EC0060",3,-115.370137254,45.7859473286
"EC0061",3,-115.554992381,45.7764960484
"EC0062",0,-115.510751136,45.7774963617
"EC0063",0,-115.518321321,45.7753863176
"EC0064",3,-115.508061018,45.7746563949
"EC0065",0,-115.503320792,45.7684264595
"EC0066",3,-115.51735117,45.7670063657
"EC0068",3,-115.487630295,45.7649765892
"EC0069",0,-115.492720291,45.7548266026
"EC0070",0,-115.533321455,45.755426308
"EC0071",3,-115.520941056,45.7522564126
"EC0072",3,-115.497100394,45.7533765783
"EC0073",0,-115.505220594,45.7512265307
"EC0074",0,-115.517520875,45.7465264656
"EC0075",0,-115.585292751,45.7429859957
"EC0076",3,-115.586302819,45.7457259748
"EC0077",3,-115.582392507,45.7320360711
"EC0079",3,-115.580092367,45.7269361132
"EC0080",3,-115.575472124,45.7192861847
"EC0081",0,-115.531921202,45.7409263899
"EC0082",0,-115.522900944,45.7407964553
"EC0083",3,-115.520360867,45.7404464753
"EC0084",3,-115.532761165,45.7367664045
"EC0085",0,-115.524120871,45.73342648329999
"EC0086",3,-115.532211011,45.72732645559999
"EC0087",0,-115.526920898,45.7298264811
"EC0088",0,-115.53022095,45.72702647139999
"EC0089",0,-115.531780988,45.7265664625
"EC0090",0,-115.486419697,45.7265267883
"EC0091",0,-115.535521012,45.7209264638
"EC0092",3,-115.539151046,45.71621646129999
"EC0093",0,-115.531640803,45.7141965254
"EC0094",0,-115.538040994,45.7148264763
"EC0095",0,-115.543601132,45.7134364433
"EC0096",0,-115.545721149,45.71052644269999
"EC0097",0,-115.571621908,45.7120262489
"EC0098",3,-115.575231935,45.7068962488
"EC0099",0,-115.564421659,45.7090263158
"EC0100",0,-115.567521711,45.7065263061
"EC0101",3,-115.542491023,45.7081564779
"EC0102",0,-115.534430765,45.7062165455
"EC0103",0,-115.541100902,45.7026065158
"EC0104",0,-115.532760646,45.7012965824
"EC0105",0,-115.532490552,45.6953866142
"EC0106",0,-115.541650735,45.6901065751
"EC0107",3,-115.531500407,45.6873866618
"EC0108",3,-115.557281188,45.6907164597
"EC0109",0,-115.553041026,45.68788650459999
"EC0110",0,-115.518400006,45.6854567657
"EC0111",0,-115.536990466,45.6807666561
"EC0112",0,-115.525220024,45.673426778
"EC0113",0,-115.561620994,45.66902653899999
"EC0114",0,-115.538040299,45.6673267171
"EC0115",3,-115.525219905,45.6652468198
"EC0116",3,-115.527069928,45.6632268169
"EC0117",3,-115.665173188,45.6181360572
"EC0118",0,-115.669723294,45.6165260329
"EC0119",0,-115.677723512,45.6159259783
"EC0120",0,-115.685023739,45.6173259184
"EC0121",0,-115.681823842,45.63052587249999
"EC0122",0,-115.683023605,45.61202596059999
"EC0123",3,-115.673903387,45.61481601169999
"EC0124",0,-115.667523085,45.6065261012
"EC0125",3,-115.685923618,45.6073359643
"EC0126",0,-115.675823259,45.60232606349999
"EC0127",3,-115.671812999,45.5923061452
"EC0128",0,-115.665822829,45.5923261883
"EC0129",3,-115.680773256,45.59257607919999
"EC0130",3,-115.684673363,45.5923260524
"EC0131",0,-115.675523067,45.5898261316
"EC0132",3,-115.681903213,45.5874160984
"EC0133",3,-115.673802974,45.5867561602
"EC0134",3,-115.693783492,45.5834560338
"EC0135",3,-115.696843526,45.5798960306
"EC0136",0,-115.666102634,45.57843625979999
"EC0137",0,-115.666922698,45.5812262391
"EC0138",0,-115.667222677,45.5792262476
"EC0139",0,-115.675222876,45.5773262001
"EC0140",3,-115.685823156,45.5758861313
"EC0141",0,-115.676422837,45.57232621799999
"EC0142",0,-115.664992554,45.5751062855
"EC0143",0,-115.669712631,45.5712162723
"EC0144",0,-115.66388242,45.568066331
"EC0145",0,-115.666122484,45.56812631459999
"EC0146",0,-115.687493167,45.5734361323
"EC0147",0,-115.682322971,45.5700661876
"EC0148",3,-115.680392757,45.55914625979999
"EC0149",0,-115.692213045,45.55593619179999
"EC0150",3,-115.681472744,45.55611626819999
"EC0151",0,-115.491417992,45.5998274013
"EC0152",0,-115.485817806,45.5979274513
"EC0153",0,-115.49021789,45.59512743449999
"EC0154",0,-115.510818341,45.5859273355
"EC0155",0,-115.489117729,45.58622748929999
"EC0156",0,-115.458016996,45.5965276576
"EC0157",3,-115.477647473,45.59095754649999
"EC0158",0,-115.458016867,45.5876277044
"EC0159",0,-115.459986806,45.579547733
"EC0160",0,-115.454716833,45.59172770639999
"EC0161",0,-115.462216937,45.5842276923
"EC0162",0,-115.433016108,45.584227901
"EC0163",0,-115.428315975,45.58422793459999
"EC0164",0,-115.466616941,45.5759277047
"EC0165",0,-115.47191706,45.5737276784
"EC0166",3,-115.462796794,45.5732177464
"EC0167",0,-115.455816574,45.57172780419999
"EC0168",0,-115.453016467,45.5698278342
"EC0169",3,-115.461376702,45.5696977752
"EC0170",0,-115.470216951,45.5695277129
"EC0171",0,-115.478317144,45.5670276682
"EC0172",3,-115.471536941,45.5662977206
"EC0173",0,-115.49391758,45.5665275592
"EC0174",3,-115.472126919,45.5636277306
"EC0175",0,-115.466646753,45.5628877737
"EC0176",0,-115.458936488,45.5596978458
"EC0177",0,-115.486917309,45.5615276359
"EC0178",0,-115.478596984,45.5553877282
"EC0179",0,-115.471616834,45.55872776029999
"EC0180",0,-115.465256613,45.55593782059999
"EC0181",3,-115.487027214,45.55481767089999
"EC0182",0,-115.476416914,45.55482774679999
"EC0183",0,-115.450816187,45.5548279297
"EC0184",0,-115.481117006,45.55202772809999
"EC0185",0,-115.470816638,45.5467678299
"EC0186",3,-115.460256419,45.5523278756
"EC0187",0,-115.452216114,45.5470279614
"EC0188",0,-115.481116875,45.5429277768
"EC0189",0,-115.48251689,45.5412277759
"EC0190",0,-115.469706562,45.5437178541
"EC0191",0,-115.465476436,45.54323788689999
"EC0192",3,-115.468686495,45.5410778756
"EC0193",3,-115.460646243,45.53936794219999
"EC0194",0,-115.455816085,45.53792798449999
"EC0195",3,-115.450305892,45.5353880375
"EC0196",3,-115.505277354,45.52872768029999
"EC0197",0,-115.510817547,45.5312276272
"EC0198",0,-115.469716386,45.53152791949999
"EC0199",3,-115.452185881,45.530928048
"EC0200",0,-115.44052554,45.5302781348
"EC0201",3,-115.461546108,45.52829799529999
"EC0202",3,-115.470616282,45.5225779614
"EC0203",0,-115.459425953,45.52176804569999
"EC0204",3,-115.451945666,45.5165481273
"EC0205",0,-115.47581629,45.51292797639999
"EC0206",0,-115.459985789,45.5092681094
"EC0207",3,-115.465695922,45.5072880793
"EC0208",0,-115.4361151,45.5084282843
"EC0209",0,-115.706119535,45.28672760809999
"EC0210",0,-115.702219334,45.2804276733
"EC0211",0,-115.715819677,45.27762759229999
"EC0212",0,-115.695819114,45.2776277358
"EC0213",0,-115.671418502,45.2829278794
"EC0214",0,-115.67691864,45.281727847
"EC0215",0,-115.677718604,45.2776278656
"EC0216",0,-115.673618457,45.275427908
"EC0217",0,-115.680018604,45.2731278757
"EC0218",0,-115.69691906,45.2717277629
"EC0219",3,-115.691378936,45.27399778909999
"EC0220",0,-115.70661929,45.2687277111
"EC0221",0,-115.722519702,45.2662276119
"EC0222",0,-115.708919267,45.26262773089999
"EC0223",0,-115.73141988,45.2612275778
"EC0224",0,-115.724719644,45.2579276455
"EC0225",0,-115.713619327,45.257627727
"EC0226",0,-115.721419507,45.25482768769999
"EC0227",3,-115.718319399,45.2534377182
"EC0228",0,-115.72331952,45.2520276908
"EC0229",3,-115.709989145,45.2520477863
"EC0230",0,-115.708319057,45.2492278151
"EC0231",0,-115.676618409,45.266227941
"EC0232",3,-115.667208156,45.2670480036
"EC0233",0,-115.655817758,45.26172811679999
"EC0234",0,-115.668318108,45.26152802839999
"EC0235",0,-115.662517904,45.2587280867
"EC0236",3,-115.678208415,45.2635479456
"EC0237",3,-115.683468488,45.2583379389
"EC0238",3,-115.690408664,45.25696789729999
"EC0239",3,-115.669018065,45.25717804929999
"EC0240",3,-115.699149135,45.2726077417
"EC0241",0,-115.694418706,45.2520278981
"EC0242",0,-115.715219208,45.2462277836
"EC0243",0,-115.708019001,45.245927837
"EC0244",0,-115.721919345,45.2426277571
"EC0245",0,-115.708318983,45.2440278462
"EC0246",0,-115.695218645,45.246227927
"EC0247",0,-115.680218212,45.24542803929999
"EC0248",0,-115.666117758,45.24152816359999
"EC0249",0,-115.661617592,45.23872821259999
"EC0250",0,-115.67641802,45.2395281018
"EC0251",3,-115.694388545,45.2408879649
"EC0252",3,-115.692178397,45.23489801669999
"EC0253",0,-115.701918738,45.2395279191
"EC0254",0,-115.708918892,45.2365278869
"EC0255",0,-115.708618855,45.23452790109999
"EC0256",0,-115.71191892,45.2326278889
"EC0257",0,-115.708918836,45.2326279104
"EC0258",0,-115.69551847,45.2334280016
"EC0259",0,-115.693918398,45.23152802449999
"EC0260",3,-115.67831791,45.22815815649999
"EC0261",0,-115.708018759,45.2290279385
"EC0262",0,-115.697718476,45.2295280093
"EC0263",0,-115.711118797,45.22562793669999
"EC0264",0,-115.701118516,45.22562800839999
"EC0265",0,-115.665517625,45.23342821649999
"EC0266",3,-115.668007683,45.2325782038
"EC0267",0,-115.672217747,45.2287281968
"EC0268",3,-115.668237459,45.2164482993
"EC0269",0,-115.682217762,45.2101282374
"EC0270",0,-115.312707771,45.2401306869
